Date,Day,Lane,Time,Minimum,Mean,Maximum,# Lane Pts,% Observed
3/11/23,Saturday,2,14:20,35.67,35.67,35.67,319.00,5.3
3/11/23,Saturday,2,14:25,35.50,35.50,35.50,319.00,4.7
3/11/23,Saturday,2,14:30,36.10,36.10,36.10,321.00,5.0
3/11/23,Saturday,2,14:35,36.68,36.68,36.68,323.00,5.0
3/11/23,Saturday,2,14:40,36.93,36.93,36.93,323.00,5.0
3/11/23,Saturday,2,14:45,36.58,36.58,36.58,323.00,5.3
3/11/23,Saturday,2,14:50,36.17,36.17,36.17,322.00,5.3
3/11/23,Saturday,2,14:55,36.00,36.00,36.00,323.00,5.3
3/11/23,Saturday,2,15:00,35.82,35.82,35.82,321.00,5.0
3/11/23,Saturday,2,15:05,35.75,35.75,35.75,319.00,5.3
3/11/23,Saturday,2,15:10,36.07,36.07,36.07,322.00,5.3
3/11/23,Saturday,2,15:15,36.33,36.33,36.33,322.00,5.3
3/11/23,Saturday,2,15:20,36.68,36.68,36.68,322.00,5.0
3/11/23,Saturday,2,15:25,36.92,36.92,36.92,322.00,4.7
3/11/23,Saturday,2,15:30,37.57,37.57,37.57,323.00,5.0
3/11/23,Saturday,2,15:35,37.32,37.32,37.32,323.00,5.0
3/11/23,Saturday,2,15:40,36.58,36.58,36.58,322.00,5.0
3/11/23,Saturday,2,15:45,36.08,36.08,36.08,321.00,5.0
3/11/23,Saturday,2,15:50,36.07,36.07,36.07,321.00,5.0
3/11/23,Saturday,2,15:55,36.17,36.17,36.17,322.00,5.0
3/11/23,Saturday,2,16:00,35.87,35.87,35.87,321.00,5.0
3/11/23,Saturday,2,16:05,35.35,35.35,35.35,320.00,5.0
3/11/23,Saturday,2,16:10,35.03,35.03,35.03,321.00,5.6
3/11/23,Saturday,2,16:15,35.15,35.15,35.15,320.00,5.3
3/11/23,Saturday,2,16:20,35.08,35.08,35.08,321.00,5.6
3/11/23,Saturday,2,16:25,35.30,35.30,35.30,320.00,5.3
3/11/23,Saturday,2,16:30,35.30,35.30,35.30,321.00,5.3
3/11/23,Saturday,2,16:35,35.32,35.32,35.32,319.00,5.3
3/11/23,Saturday,2,16:40,35.82,35.82,35.82,320.00,5.6
3/11/23,Saturday,2,16:45,36.13,36.13,36.13,320.00,5.3
3/11/23,Saturday,2,16:50,36.18,36.18,36.18,320.00,5.3
3/11/23,Saturday,2,16:55,36.33,36.33,36.33,321.00,5.6
3/11/23,Saturday,2,17:00,36.87,36.87,36.87,321.00,5.3
3/11/23,Saturday,2,17:05,36.90,36.90,36.90,319.00,5.3
3/11/23,Saturday,2,17:10,36.65,36.65,36.65,320.00,5.3
3/11/23,Saturday,2,17:15,36.73,36.73,36.73,320.00,5.6
3/11/23,Saturday,2,17:20,36.65,36.65,36.65,320.00,5.6
3/11/23,Saturday,2,17:25,36.07,36.07,36.07,320.00,5.3
3/11/23,Saturday,2,17:30,35.70,35.70,35.70,321.00,5.0
3/11/23,Saturday,2,17:35,35.18,35.18,35.18,321.00,5.0
3/11/23,Saturday,2,17:40,34.12,34.12,34.12,320.00,5.3
3/11/23,Saturday,2,17:45,33.85,33.85,33.85,320.00,5.0
3/11/23,Saturday,2,17:50,33.70,33.70,33.70,320.00,5.0
3/11/23,Saturday,2,17:55,33.55,33.55,33.55,320.00,5.0
3/11/23,Saturday,2,18:00,33.52,33.52,33.52,320.00,5.0
3/11/23,Saturday,2,18:05,33.45,33.45,33.45,320.00,5.0
3/11/23,Saturday,2,18:10,33.52,33.52,33.52,320.00,5.0
3/11/23,Saturday,2,18:15,33.72,33.72,33.72,320.00,5.0
3/11/23,Saturday,2,18:20,33.77,33.77,33.77,319.00,5.0
3/11/23,Saturday,2,18:25,33.78,33.78,33.78,320.00,5.3
3/11/23,Saturday,2,18:30,33.80,33.80,33.80,320.00,5.0
3/11/23,Saturday,2,18:35,34.03,34.03,34.03,319.00,5.3
3/11/23,Saturday,2,18:40,34.48,34.48,34.48,320.00,5.6
3/11/23,Saturday,2,18:45,33.32,33.32,33.32,320.00,5.3
3/11/23,Saturday,2,18:50,33.20,33.20,33.20,320.00,5.6
3/11/23,Saturday,2,18:55,33.08,33.08,33.08,320.00,5.6
3/11/23,Saturday,2,19:00,32.80,32.80,32.80,319.00,5.3
3/11/23,Saturday,2,19:05,32.65,32.65,32.65,319.00,5.6
3/11/23,Saturday,2,19:10,32.48,32.48,32.48,319.00,5.6
3/11/23,Saturday,2,19:15,32.42,32.42,32.42,319.00,5.6
3/11/23,Saturday,2,19:20,32.38,32.38,32.38,319.00,5.3
3/11/23,Saturday,2,19:25,32.35,32.35,32.35,318.00,5.3
3/11/23,Saturday,2,19:30,32.32,32.32,32.32,317.00,5.4
3/11/23,Saturday,2,19:35,32.25,32.25,32.25,319.00,5.3
3/11/23,Saturday,2,19:40,32.20,32.20,32.20,317.00,5.4
3/11/23,Saturday,2,19:45,32.22,32.22,32.22,319.00,5.3
3/11/23,Saturday,2,19:50,32.23,32.23,32.23,319.00,5.3
3/11/23,Saturday,2,19:55,32.30,32.30,32.30,318.00,5.0
3/11/23,Saturday,2,20:00,32.33,32.33,32.33,319.00,5.0
3/11/23,Saturday,2,20:05,32.30,32.30,32.30,319.00,5.0
3/11/23,Saturday,2,20:10,32.35,32.35,32.35,319.00,5.0
3/11/23,Saturday,2,20:15,32.22,32.22,32.22,317.00,5.4
3/11/23,Saturday,2,20:20,32.25,32.25,32.25,319.00,5.3
3/11/23,Saturday,2,20:25,32.32,32.32,32.32,318.00,5.3
3/11/23,Saturday,2,20:30,32.27,32.27,32.27,319.00,5.3
3/11/23,Saturday,2,20:35,32.27,32.27,32.27,319.00,5.3
3/11/23,Saturday,2,20:40,32.22,32.22,32.22,318.00,5.3
3/11/23,Saturday,2,20:45,32.07,32.07,32.07,318.00,5.3
3/11/23,Saturday,2,20:50,31.93,31.93,31.93,319.00,4.7
3/11/23,Saturday,2,20:55,31.58,31.58,31.58,319.00,4.7
3/11/23,Saturday,2,21:00,31.35,31.35,31.35,316.00,5.1
3/11/23,Saturday,2,21:05,31.13,31.13,31.13,315.00,4.8
3/11/23,Saturday,2,21:10,31.00,31.00,31.00,317.00,4.7
3/11/23,Saturday,2,21:15,31.02,31.02,31.02,317.00,4.7
3/11/23,Saturday,2,21:20,31.00,31.00,31.00,316.00,4.7
3/11/23,Saturday,2,21:25,30.95,30.95,30.95,317.00,4.7
3/11/23,Saturday,2,21:30,30.95,30.95,30.95,317.00,4.7
3/11/23,Saturday,2,21:35,30.93,30.93,30.93,317.00,5.0
3/11/23,Saturday,2,21:40,31.00,31.00,31.00,315.00,5.1
3/11/23,Saturday,2,21:45,30.97,30.97,30.97,316.00,5.1
3/11/23,Saturday,2,21:50,31.05,31.05,31.05,317.00,5.0
3/11/23,Saturday,2,21:55,31.05,31.05,31.05,317.00,4.7
3/11/23,Saturday,2,22:00,31.12,31.12,31.12,317.00,4.7
3/11/23,Saturday,2,22:05,31.15,31.15,31.15,315.00,4.8
3/11/23,Saturday,2,22:10,31.17,31.17,31.17,316.00,4.7
3/11/23,Saturday,2,22:15,31.17,31.17,31.17,317.00,4.7
3/11/23,Saturday,2,22:20,31.17,31.17,31.17,316.00,5.1
3/11/23,Saturday,2,22:25,31.22,31.22,31.22,317.00,5.0
3/11/23,Saturday,2,22:30,31.17,31.17,31.17,316.00,5.1
3/11/23,Saturday,2,22:35,31.13,31.13,31.13,317.00,5.0
3/11/23,Saturday,2,22:40,31.07,31.07,31.07,315.00,5.1
3/11/23,Saturday,2,22:45,31.05,31.05,31.05,317.00,4.7
3/11/23,Saturday,2,22:50,31.03,31.03,31.03,316.00,4.7
3/11/23,Saturday,2,22:55,31.37,31.37,31.37,317.00,4.7
3/11/23,Saturday,2,23:00,31.73,31.73,31.73,317.00,5.0
3/11/23,Saturday,2,23:05,32.08,32.08,32.08,316.00,5.4
3/11/23,Saturday,2,23:10,32.38,32.38,32.38,317.00,5.0
3/11/23,Saturday,2,23:15,32.68,32.68,32.68,316.00,4.7
3/11/23,Saturday,2,23:20,32.77,32.77,32.77,317.00,4.7
3/11/23,Saturday,2,23:25,32.70,32.70,32.70,315.00,4.8
3/11/23,Saturday,2,23:30,32.23,32.23,32.23,317.00,5.0
3/11/23,Saturday,2,23:35,31.15,31.15,31.15,316.00,5.1
3/11/23,Saturday,2,23:40,30.90,30.90,30.90,317.00,5.0
3/11/23,Saturday,2,23:45,30.87,30.87,30.87,316.00,5.1
3/11/23,Saturday,2,23:50,30.83,30.83,30.83,317.00,5.0
3/11/23,Saturday,2,23:55,30.95,30.95,30.95,317.00,5.0
3/11/23,Saturday,3,00:00,33.05,33.05,33.05,318.00,5.0
3/11/23,Saturday,3,00:05,33.03,33.03,33.03,319.00,5.0
3/11/23,Saturday,3,00:10,33.03,33.03,33.03,319.00,5.0
3/11/23,Saturday,3,00:15,32.92,32.92,32.92,318.00,5.0
3/11/23,Saturday,3,00:20,32.93,32.93,32.93,317.00,5.0
3/11/23,Saturday,3,00:25,32.90,32.90,32.90,318.00,5.0
3/11/23,Saturday,3,00:30,32.83,32.83,32.83,317.00,5.0
3/11/23,Saturday,3,00:35,32.87,32.87,32.87,317.00,5.0
3/11/23,Saturday,3,00:40,32.87,32.87,32.87,317.00,5.0
3/11/23,Saturday,3,00:45,32.95,32.95,32.95,317.00,5.0
3/11/23,Saturday,3,00:50,33.00,33.00,33.00,318.00,5.0
3/11/23,Saturday,3,00:55,32.98,32.98,32.98,318.00,5.0
3/11/23,Saturday,3,01:00,32.77,32.77,32.77,317.00,4.7
3/11/23,Saturday,3,01:05,32.77,32.77,32.77,317.00,4.7
3/11/23,Saturday,3,01:10,32.70,32.70,32.70,317.00,4.7
3/11/23,Saturday,3,01:15,32.78,32.78,32.78,317.00,4.7
3/11/23,Saturday,3,01:20,32.87,32.87,32.87,317.00,5.0
3/11/23,Saturday,3,01:25,32.70,32.70,32.70,317.00,4.7
3/11/23,Saturday,3,01:30,32.67,32.67,32.67,316.00,4.7
3/11/23,Saturday,3,01:35,32.65,32.65,32.65,316.00,4.7
3/11/23,Saturday,3,01:40,32.65,32.65,32.65,316.00,4.7
3/11/23,Saturday,3,01:45,32.65,32.65,32.65,316.00,4.7
3/11/23,Saturday,3,01:50,32.63,32.63,32.63,315.00,4.8
3/11/23,Saturday,3,01:55,32.63,32.63,32.63,317.00,4.7
3/11/23,Saturday,3,02:00,32.63,32.63,32.63,317.00,4.7
3/11/23,Saturday,3,02:05,32.82,32.82,32.82,317.00,5.0
3/11/23,Saturday,3,02:10,32.77,32.77,32.77,316.00,4.7
3/11/23,Saturday,3,02:15,32.68,32.68,32.68,317.00,4.7
3/11/23,Saturday,3,02:20,32.73,32.73,32.73,316.00,5.1
3/11/23,Saturday,3,02:25,32.93,32.93,32.93,317.00,5.0
3/11/23,Saturday,3,02:30,32.92,32.92,32.92,317.00,5.0
3/11/23,Saturday,3,02:35,32.88,32.88,32.88,318.00,5.0
3/11/23,Saturday,3,02:40,32.82,32.82,32.82,317.00,5.0
3/11/23,Saturday,3,02:45,32.75,32.75,32.75,317.00,4.7
3/11/23,Saturday,3,02:50,32.72,32.72,32.72,315.00,4.8
3/11/23,Saturday,3,02:55,32.67,32.67,32.67,316.00,4.7
3/11/23,Saturday,3,03:00,32.57,32.57,32.57,314.00,5.1
3/11/23,Saturday,3,03:05,32.68,32.68,32.68,317.00,4.7
3/11/23,Saturday,3,03:10,32.72,32.72,32.72,317.00,4.7
3/11/23,Saturday,3,03:15,32.70,32.70,32.70,317.00,4.7
3/11/23,Saturday,3,03:20,32.63,32.63,32.63,317.00,4.7
3/11/23,Saturday,3,03:25,32.67,32.67,32.67,317.00,4.7
3/11/23,Saturday,3,03:30,32.68,32.68,32.68,317.00,4.7
3/11/23,Saturday,3,03:35,32.68,32.68,32.68,317.00,4.7
3/11/23,Saturday,3,03:40,32.78,32.78,32.78,314.00,5.1
3/11/23,Saturday,3,03:45,32.77,32.77,32.77,317.00,4.7
3/11/23,Saturday,3,03:50,32.85,32.85,32.85,316.00,5.1
3/11/23,Saturday,3,03:55,32.93,32.93,32.93,316.00,5.1
3/11/23,Saturday,3,04:00,32.88,32.88,32.88,316.00,5.1
3/11/23,Saturday,3,04:05,32.82,32.82,32.82,316.00,5.1
3/11/23,Saturday,3,04:10,32.83,32.83,32.83,316.00,5.1
3/11/23,Saturday,3,04:15,32.82,32.82,32.82,316.00,5.1
3/11/23,Saturday,3,04:20,32.80,32.80,32.80,316.00,5.1
3/11/23,Saturday,3,04:25,32.75,32.75,32.75,317.00,5.0
3/11/23,Saturday,3,04:30,32.70,32.70,32.70,316.00,4.7
3/11/23,Saturday,3,04:35,32.75,32.75,32.75,316.00,5.1
3/11/23,Saturday,3,04:40,32.73,32.73,32.73,317.00,4.7
3/11/23,Saturday,3,04:45,32.70,32.70,32.70,317.00,4.7
3/11/23,Saturday,3,04:50,32.73,32.73,32.73,317.00,4.7
3/11/23,Saturday,3,04:55,32.88,32.88,32.88,317.00,4.7
3/11/23,Saturday,3,05:00,32.93,32.93,32.93,317.00,4.7
3/11/23,Saturday,3,05:05,32.97,32.97,32.97,316.00,5.1
3/11/23,Saturday,3,05:10,32.95,32.95,32.95,317.00,4.7
3/11/23,Saturday,3,05:15,32.87,32.87,32.87,317.00,4.7
3/11/23,Saturday,3,05:20,32.82,32.82,32.82,315.00,4.8
3/11/23,Saturday,3,05:25,32.68,32.68,32.68,316.00,5.1
3/11/23,Saturday,3,05:30,32.72,32.72,32.72,317.00,4.7
3/11/23,Saturday,3,05:35,32.83,32.83,32.83,316.00,4.7
3/11/23,Saturday,3,05:40,32.58,32.58,32.58,317.00,5.0
3/11/23,Saturday,3,05:45,32.58,32.58,32.58,316.00,5.1
3/11/23,Saturday,3,05:50,32.88,32.88,32.88,318.00,5.0
3/11/23,Saturday,3,05:55,33.17,33.17,33.17,318.00,4.7
3/11/23,Saturday,3,06:00,33.15,33.15,33.15,319.00,5.0
3/11/23,Saturday,3,06:05,33.13,33.13,33.13,318.00,5.0
3/11/23,Saturday,3,06:10,33.03,33.03,33.03,318.00,5.0
3/11/23,Saturday,3,06:15,33.03,33.03,33.03,319.00,5.0
3/11/23,Saturday,3,06:20,33.03,33.03,33.03,317.00,5.0
3/11/23,Saturday,3,06:25,32.90,32.90,32.90,318.00,5.0
3/11/23,Saturday,3,06:30,32.73,32.73,32.73,317.00,5.0
3/11/23,Saturday,3,06:35,32.82,32.82,32.82,316.00,5.1
3/11/23,Saturday,3,06:40,33.05,33.05,33.05,319.00,5.0
3/11/23,Saturday,3,06:45,32.95,32.95,32.95,317.00,4.7
3/11/23,Saturday,3,06:50,33.55,33.55,33.55,319.00,5.0
3/11/23,Saturday,3,06:55,33.70,33.70,33.70,318.00,5.0
3/11/23,Saturday,3,07:00,33.90,33.90,33.90,318.00,5.0
3/11/23,Saturday,3,07:05,33.90,33.90,33.90,318.00,5.0
3/11/23,Saturday,3,07:10,33.85,33.85,33.85,318.00,4.7
3/11/23,Saturday,3,07:15,33.92,33.92,33.92,319.00,4.7
3/11/23,Saturday,3,07:20,33.85,33.85,33.85,319.00,4.7
3/11/23,Saturday,3,07:25,33.73,33.73,33.73,317.00,4.7
3/11/23,Saturday,3,07:30,34.03,34.03,34.03,319.00,4.7
3/11/23,Saturday,3,07:35,34.02,34.02,34.02,318.00,4.7
3/11/23,Saturday,3,07:40,33.87,33.87,33.87,319.00,4.7
3/11/23,Saturday,3,07:45,33.97,33.97,33.97,319.00,4.7
3/11/23,Saturday,3,07:50,33.98,33.98,33.98,319.00,5.0
3/11/23,Saturday,3,07:55,33.98,33.98,33.98,318.00,4.7
3/11/23,Saturday,3,08:00,34.02,34.02,34.02,319.00,4.7
3/11/23,Saturday,3,08:05,34.18,34.18,34.18,319.00,4.7
3/11/23,Saturday,3,08:10,34.32,34.32,34.32,319.00,4.7
3/11/23,Saturday,3,08:15,34.32,34.32,34.32,319.00,4.7
3/11/23,Saturday,3,08:20,34.43,34.43,34.43,319.00,4.7
3/11/23,Saturday,3,08:25,34.40,34.40,34.40,319.00,5.0
3/11/23,Saturday,3,08:30,34.58,34.58,34.58,319.00,5.3
3/11/23,Saturday,3,08:35,34.63,34.63,34.63,319.00,5.3
3/11/23,Saturday,3,08:40,34.37,34.37,34.37,319.00,5.3
3/11/23,Saturday,3,08:45,34.47,34.47,34.47,318.00,5.3
3/11/23,Saturday,3,08:50,34.67,34.67,34.67,318.00,5.3
3/11/23,Saturday,3,08:55,34.57,34.57,34.57,319.00,5.3
3/11/23,Saturday,3,09:00,34.65,34.65,34.65,319.00,5.3
3/11/23,Saturday,3,09:05,34.53,34.53,34.53,319.00,5.0
3/11/23,Saturday,3,09:10,34.58,34.58,34.58,319.00,5.0
3/11/23,Saturday,3,09:15,34.63,34.63,34.63,319.00,5.0
3/11/23,Saturday,3,09:20,34.58,34.58,34.58,317.00,5.4
3/11/23,Saturday,3,09:25,34.60,34.60,34.60,319.00,5.3
3/11/23,Saturday,3,09:30,34.70,34.70,34.70,318.00,5.0
3/11/23,Saturday,3,09:35,34.73,34.73,34.73,318.00,5.0
3/11/23,Saturday,3,09:40,34.87,34.87,34.87,319.00,5.6
3/11/23,Saturday,3,09:45,35.05,35.05,35.05,319.00,5.6
3/11/23,Saturday,3,09:50,34.98,34.98,34.98,319.00,5.6
3/11/23,Saturday,3,09:55,34.95,34.95,34.95,319.00,5.3
3/11/23,Saturday,3,10:00,35.22,35.22,35.22,319.00,5.3
3/11/23,Saturday,3,10:05,35.40,35.40,35.40,319.00,5.3
3/11/23,Saturday,3,10:10,35.33,35.33,35.33,320.00,5.3
3/11/23,Saturday,3,10:15,35.40,35.40,35.40,319.00,5.0
3/11/23,Saturday,3,10:20,35.57,35.57,35.57,319.00,5.0
3/11/23,Saturday,3,10:25,35.42,35.42,35.42,319.00,5.3
3/11/23,Saturday,3,10:30,35.40,35.40,35.40,319.00,5.3
3/11/23,Saturday,3,10:35,35.47,35.47,35.47,318.00,5.7
3/11/23,Saturday,3,10:40,35.65,35.65,35.65,320.00,5.3
3/11/23,Saturday,3,10:45,35.95,35.95,35.95,319.00,5.3
3/11/23,Saturday,3,10:50,36.25,36.25,36.25,320.00,5.3
3/11/23,Saturday,3,10:55,36.33,36.33,36.33,320.00,5.3
3/11/23,Saturday,3,11:00,36.37,36.37,36.37,320.00,5.3
3/11/23,Saturday,3,11:05,36.37,36.37,36.37,320.00,5.3
3/11/23,Saturday,3,11:10,36.18,36.18,36.18,319.00,5.3
3/11/23,Saturday,3,11:15,36.10,36.10,36.10,320.00,5.3
3/11/23,Saturday,3,11:20,36.22,36.22,36.22,320.00,5.3
3/11/23,Saturday,3,11:25,36.22,36.22,36.22,319.00,5.6
3/11/23,Saturday,3,11:30,36.35,36.35,36.35,320.00,5.3
3/11/23,Saturday,3,11:35,36.45,36.45,36.45,320.00,5.3
3/11/23,Saturday,3,11:40,36.57,36.57,36.57,320.00,5.3
3/11/23,Saturday,3,11:45,36.47,36.47,36.47,319.00,5.3
3/11/23,Saturday,3,11:50,36.33,36.33,36.33,320.00,5.3
3/11/23,Saturday,3,11:55,36.17,36.17,36.17,319.00,5.3
3/11/23,Saturday,3,12:00,36.38,36.38,36.38,320.00,5.3
3/11/23,Saturday,3,12:05,36.30,36.30,36.30,320.00,5.3
3/11/23,Saturday,3,12:10,36.63,36.63,36.63,320.00,5.3
3/11/23,Saturday,3,12:15,36.65,36.65,36.65,321.00,5.3
3/11/23,Saturday,3,12:20,36.85,36.85,36.85,320.00,5.3
3/11/23,Saturday,3,12:25,36.97,36.97,36.97,321.00,5.6
3/11/23,Saturday,3,12:30,37.10,37.10,37.10,321.00,5.3
3/11/23,Saturday,3,12:35,37.10,37.10,37.10,321.00,5.3
3/11/23,Saturday,3,12:40,37.18,37.18,37.18,320.00,5.3
3/11/23,Saturday,3,12:45,37.42,37.42,37.42,321.00,5.3
3/11/23,Saturday,3,12:50,37.33,37.33,37.33,318.00,5.3
3/11/23,Saturday,3,12:55,37.28,37.28,37.28,321.00,5.3
3/11/23,Saturday,3,13:00,37.13,37.13,37.13,321.00,5.3
3/11/23,Saturday,3,13:05,37.03,37.03,37.03,321.00,5.3
3/11/23,Saturday,3,13:10,37.12,37.12,37.12,321.00,5.6
3/11/23,Saturday,3,13:15,37.13,37.13,37.13,320.00,5.3
3/11/23,Saturday,3,13:20,37.48,37.48,37.48,321.00,5.0
3/11/23,Saturday,3,13:25,37.52,37.52,37.52,320.00,5.0
3/11/23,Saturday,3,13:30,37.40,37.40,37.40,320.00,5.3
3/11/23,Saturday,3,13:35,37.23,37.23,37.23,319.00,5.3
3/11/23,Saturday,3,13:40,37.10,37.10,37.10,321.00,5.3
3/11/23,Saturday,3,13:45,36.90,36.90,36.90,321.00,5.3
3/11/23,Saturday,3,13:50,36.83,36.83,36.83,320.00,5.3
3/11/23,Saturday,3,13:55,36.98,36.98,36.98,321.00,5.3
3/11/23,Saturday,3,14:00,36.93,36.93,36.93,321.00,5.3
3/11/23,Saturday,3,14:05,36.97,36.97,36.97,321.00,5.6
3/11/23,Saturday,3,14:10,37.15,37.15,37.15,321.00,5.3
3/11/23,Saturday,3,14:15,37.47,37.47,37.47,321.00,5.6
3/11/23,Saturday,3,14:20,37.30,37.30,37.30,319.00,5.3
3/11/23,Saturday,3,14:25,37.48,37.48,37.48,319.00,4.7
3/11/23,Saturday,3,14:30,38.05,38.05,38.05,321.00,5.0
3/11/23,Saturday,3,14:35,38.65,38.65,38.65,323.00,5.0
3/11/23,Saturday,3,14:40,38.92,38.92,38.92,323.00,5.0
3/11/23,Saturday,3,14:45,38.50,38.50,38.50,323.00,5.3
3/11/23,Saturday,3,14:50,38.23,38.23,38.23,322.00,5.3
3/11/23,Saturday,3,14:55,38.28,38.28,38.28,323.00,5.3
3/11/23,Saturday,3,15:00,37.88,37.88,37.88,321.00,5.0
3/11/23,Saturday,3,15:05,37.68,37.68,37.68,319.00,5.3
3/11/23,Saturday,3,15:10,38.07,38.07,38.07,322.00,5.3
3/11/23,Saturday,3,15:15,38.42,38.42,38.42,322.00,5.3
3/11/23,Saturday,3,15:20,38.10,38.10,38.10,322.00,5.0
3/11/23,Saturday,3,15:25,37.85,37.85,37.85,322.00,4.7
3/11/23,Saturday,3,15:30,38.28,38.28,38.28,323.00,5.0
3/11/23,Saturday,3,15:35,38.70,38.70,38.70,323.00,5.0
3/11/23,Saturday,3,15:40,38.48,38.48,38.48,322.00,5.0
3/11/23,Saturday,3,15:45,38.27,38.27,38.27,321.00,5.0
3/11/23,Saturday,3,15:50,38.08,38.08,38.08,321.00,5.0
3/11/23,Saturday,3,15:55,37.82,37.82,37.82,322.00,5.0
3/11/23,Saturday,3,16:00,37.38,37.38,37.38,321.00,5.0
3/11/23,Saturday,3,16:05,37.00,37.00,37.00,320.00,5.0
3/11/23,Saturday,3,16:10,36.83,36.83,36.83,321.00,5.6
3/11/23,Saturday,3,16:15,36.85,36.85,36.85,320.00,5.3
3/11/23,Saturday,3,16:20,37.22,37.22,37.22,321.00,5.6
3/11/23,Saturday,3,16:25,37.47,37.47,37.47,320.00,5.3
3/11/23,Saturday,3,16:30,37.53,37.53,37.53,321.00,5.3
3/11/23,Saturday,3,16:35,37.52,37.52,37.52,319.00,5.3
3/11/23,Saturday,3,16:40,37.82,37.82,37.82,320.00,5.6
3/11/23,Saturday,3,16:45,37.82,37.82,37.82,320.00,5.3
3/11/23,Saturday,3,16:50,37.33,37.33,37.33,320.00,5.3
3/11/23,Saturday,3,16:55,37.07,37.07,37.07,321.00,5.6
3/11/23,Saturday,3,17:00,36.95,36.95,36.95,321.00,5.3
3/11/23,Saturday,3,17:05,37.08,37.08,37.08,319.00,5.3
3/11/23,Saturday,3,17:10,36.98,36.98,36.98,320.00,5.3
3/11/23,Saturday,3,17:15,36.62,36.62,36.62,320.00,5.6
3/11/23,Saturday,3,17:20,36.48,36.48,36.48,320.00,5.6
3/11/23,Saturday,3,17:25,36.45,36.45,36.45,320.00,5.3
3/11/23,Saturday,3,17:30,36.30,36.30,36.30,321.00,5.0
3/11/23,Saturday,3,17:35,36.07,36.07,36.07,321.00,5.0
3/11/23,Saturday,3,17:40,35.82,35.82,35.82,320.00,5.3
3/11/23,Saturday,3,17:45,35.55,35.55,35.55,320.00,5.0
3/11/23,Saturday,3,17:50,35.53,35.53,35.53,320.00,5.0
3/11/23,Saturday,3,17:55,35.42,35.42,35.42,320.00,5.0
3/11/23,Saturday,3,18:00,35.35,35.35,35.35,320.00,5.0
3/11/23,Saturday,3,18:05,35.28,35.28,35.28,320.00,5.0
3/11/23,Saturday,3,18:10,35.32,35.32,35.32,320.00,5.0
3/11/23,Saturday,3,18:15,35.55,35.55,35.55,320.00,5.0
3/11/23,Saturday,3,18:20,35.58,35.58,35.58,319.00,5.0
3/11/23,Saturday,3,18:25,35.60,35.60,35.60,320.00,5.3
3/11/23,Saturday,3,18:30,35.35,35.35,35.35,320.00,5.0
3/11/23,Saturday,3,18:35,35.35,35.35,35.35,319.00,5.3
3/11/23,Saturday,3,18:40,35.37,35.37,35.37,320.00,5.6
3/11/23,Saturday,3,18:45,35.38,35.38,35.38,320.00,5.3
3/11/23,Saturday,3,18:50,35.25,35.25,35.25,320.00,5.6
3/11/23,Saturday,3,18:55,35.12,35.12,35.12,320.00,5.6
3/11/23,Saturday,3,19:00,34.95,34.95,34.95,319.00,5.3
3/11/23,Saturday,3,19:05,34.78,34.78,34.78,319.00,5.6
3/11/23,Saturday,3,19:10,34.43,34.43,34.43,319.00,5.6
3/11/23,Saturday,3,19:15,34.32,34.32,34.32,319.00,5.6
3/11/23,Saturday,3,19:20,34.27,34.27,34.27,319.00,5.3
3/11/23,Saturday,3,19:25,34.15,34.15,34.15,318.00,5.3
3/11/23,Saturday,3,19:30,34.00,34.00,34.00,317.00,5.4
3/11/23,Saturday,3,19:35,33.93,33.93,33.93,319.00,5.3
3/11/23,Saturday,3,19:40,33.80,33.80,33.80,317.00,5.4
3/11/23,Saturday,3,19:45,33.78,33.78,33.78,319.00,5.3
3/11/23,Saturday,3,19:50,33.85,33.85,33.85,319.00,5.3
3/11/23,Saturday,3,19:55,33.95,33.95,33.95,318.00,5.0
3/11/23,Saturday,3,20:00,33.85,33.85,33.85,319.00,5.0
3/11/23,Saturday,3,20:05,33.83,33.83,33.83,319.00,5.0
3/11/23,Saturday,3,20:10,33.78,33.78,33.78,319.00,5.0
3/11/23,Saturday,3,20:15,33.72,33.72,33.72,317.00,5.4
3/11/23,Saturday,3,20:20,33.70,33.70,33.70,319.00,5.3
3/11/23,Saturday,3,20:25,33.82,33.82,33.82,318.00,5.3
3/11/23,Saturday,3,20:30,33.80,33.80,33.80,319.00,5.3
3/11/23,Saturday,3,20:35,33.75,33.75,33.75,319.00,5.3
3/11/23,Saturday,3,20:40,33.67,33.67,33.67,318.00,5.3
3/11/23,Saturday,3,20:45,33.67,33.67,33.67,318.00,5.3
3/11/23,Saturday,3,20:50,33.52,33.52,33.52,319.00,4.7
3/11/23,Saturday,3,20:55,33.33,33.33,33.33,319.00,4.7
3/11/23,Saturday,3,21:00,32.92,32.92,32.92,316.00,5.1
3/11/23,Saturday,3,21:05,32.67,32.67,32.67,315.00,4.8
3/11/23,Saturday,3,21:10,32.57,32.57,32.57,317.00,4.7
3/11/23,Saturday,3,21:15,32.58,32.58,32.58,317.00,4.7
3/11/23,Saturday,3,21:20,32.60,32.60,32.60,316.00,4.7
3/11/23,Saturday,3,21:25,32.50,32.50,32.50,317.00,4.7
3/11/23,Saturday,3,21:30,32.55,32.55,32.55,317.00,4.7
3/11/23,Saturday,3,21:35,32.60,32.60,32.60,317.00,5.0
3/11/23,Saturday,3,21:40,32.72,32.72,32.72,315.00,5.1
